GENERATION_PROJECT,timepoint,gen_max_capacity_factor
WN-COR-SUC,288,0.282875069
WN-COR-SUC,289,0.262283411
WN-COR-SUC,290,0.26365203
WN-COR-SUC,291,0.265449768
WN-COR-SUC,292,0.250182187
WN-COR-SUC,293,0.25212647
WN-COR-SUC,294,0.256719705
WN-COR-SUC,295,0.250184621
WN-COR-SUC,296,0.262447117
WN-COR-SUC,297,0.29968213
WN-COR-SUC,298,0.312908503
WN-COR-SUC,299,0.312566108
WN-COR-SUC,300,0.322732651
WN-COR-SUC,301,0.339140018
WN-COR-SUC,302,0.347192812
WN-COR-SUC,303,0.358474927
WN-COR-SUC,304,0.373907583
WN-COR-SUC,305,0.391793865
WN-COR-SUC,306,0.391545786
WN-COR-SUC,307,0.381666532
WN-COR-SUC,308,0.378400975
WN-COR-SUC,309,0.361973903
WN-COR-SUC,310,0.348244827
WN-COR-SUC,311,0.343421562
WN-COR-SUC,312,0.335774344
WN-COR-SUC,313,0.321745695
WN-COR-SUC,314,0.30754375
WN-COR-SUC,315,0.284683896
WN-COR-SUC,316,0.276241373
WN-COR-SUC,317,0.258537453
WN-COR-SUC,318,0.272111629
WN-COR-SUC,319,0.290081296
WN-COR-SUC,320,0.303702185
WN-COR-SUC,321,0.334797882
WN-COR-SUC,322,0.345574593
WN-COR-SUC,323,0.35000218
WN-COR-SUC,324,0.361059397
WN-COR-SUC,325,0.37255439
WN-COR-SUC,326,0.380974905
WN-COR-SUC,327,0.384772968
WN-COR-SUC,328,0.39470282
WN-COR-SUC,329,0.415227846
WN-COR-SUC,330,0.406254488
WN-COR-SUC,331,0.395719461
WN-COR-SUC,332,0.386076022
WN-COR-SUC,333,0.370407775
WN-COR-SUC,334,0.351243518
WN-COR-SUC,335,0.336679771
WN-COR-SUC,336,0.336153907
WN-COR-SUC,337,0.32565093
WN-COR-SUC,338,0.318942367
WN-COR-SUC,339,0.311280255
WN-COR-SUC,340,0.289057532
WN-COR-SUC,341,0.291880168
WN-COR-SUC,342,0.293041304
WN-COR-SUC,343,0.300876147
WN-COR-SUC,344,0.319543088
WN-COR-SUC,345,0.354790255
WN-COR-SUC,346,0.353251935
WN-COR-SUC,347,0.355298536
WN-COR-SUC,348,0.360552584
WN-COR-SUC,349,0.356342469
WN-COR-SUC,350,0.35843971
WN-COR-SUC,351,0.38598899
WN-COR-SUC,352,0.406744142
WN-COR-SUC,353,0.424435407
WN-COR-SUC,354,0.411889674
WN-COR-SUC,355,0.398330569
WN-COR-SUC,356,0.391647036
WN-COR-SUC,357,0.384962285
WN-COR-SUC,358,0.361912584
WN-COR-SUC,359,0.334668763
WN-COR-SUC,360,0.324927195
WN-COR-SUC,361,0.313292416
WN-COR-SUC,362,0.288856316
WN-COR-SUC,363,0.28422112
WN-COR-SUC,364,0.283699785
WN-COR-SUC,365,0.28528023
WN-COR-SUC,366,0.294775139
WN-COR-SUC,367,0.295772916
WN-COR-SUC,368,0.304936038
WN-COR-SUC,369,0.346112712
WN-COR-SUC,370,0.354707171
WN-COR-SUC,371,0.354413083
WN-COR-SUC,372,0.362463072
WN-COR-SUC,373,0.381453506
WN-COR-SUC,374,0.384790636
WN-COR-SUC,375,0.401055374
WN-COR-SUC,376,0.398665781
WN-COR-SUC,377,0.400701187
WN-COR-SUC,378,0.384084968
WN-COR-SUC,379,0.372613716
WN-COR-SUC,380,0.360427051
WN-COR-SUC,381,0.351680244
WN-COR-SUC,382,0.33981705
WN-COR-SUC,383,0.321640684
WN-COR-SUC,384,0.312411502
WN-COR-SUC,385,0.417652067
WN-COR-SUC,386,0.403096149
WN-COR-SUC,387,0.397145685
WN-COR-SUC,388,0.384854905
WN-COR-SUC,389,0.376563278
WN-COR-SUC,390,0.370436541
WN-COR-SUC,391,0.38034766
WN-COR-SUC,392,0.384397444
WN-COR-SUC,393,0.394832283
WN-COR-SUC,394,0.403608919
WN-COR-SUC,395,0.433792165
WN-COR-SUC,396,0.437717088
WN-COR-SUC,397,0.444847118
WN-COR-SUC,398,0.443610905
WN-COR-SUC,399,0.441314359
WN-COR-SUC,400,0.437445952
WN-COR-SUC,401,0.44642103
WN-COR-SUC,402,0.429606911
WN-COR-SUC,403,0.416227066
WN-COR-SUC,404,0.421690991
WN-COR-SUC,405,0.417294269
WN-COR-SUC,406,0.418744375
WN-COR-SUC,407,0.409637636
WN-COR-SUC,408,0.394156875
WN-COR-SUC,409,0.384284206
WN-COR-SUC,410,0.387361072
WN-COR-SUC,411,0.380984108
WN-COR-SUC,412,0.379827633
WN-COR-SUC,413,0.374147758
WN-COR-SUC,414,0.371410749
WN-COR-SUC,415,0.370239736
WN-COR-SUC,416,0.374972218
WN-COR-SUC,417,0.4007268
WN-COR-SUC,418,0.419505563
WN-COR-SUC,419,0.419813635
WN-COR-SUC,420,0.421909538
WN-COR-SUC,421,0.418784933
WN-COR-SUC,422,0.415054638
WN-COR-SUC,423,0.417839599
WN-COR-SUC,424,0.414208671
WN-COR-SUC,425,0.399089062
WN-COR-SUC,426,0.395263379
WN-COR-SUC,427,0.370820932
WN-COR-SUC,428,0.374173668
WN-COR-SUC,429,0.362978231
WN-COR-SUC,430,0.353124309
WN-COR-SUC,431,0.346967109
WN-COR-SUC,432,0.328648619
WN-COR-SUC,433,0.335652978
WN-COR-SUC,434,0.323951411
WN-COR-SUC,435,0.332224375
WN-COR-SUC,436,0.338181367
WN-COR-SUC,437,0.335608558
WN-COR-SUC,438,0.327269862
WN-COR-SUC,439,0.334857364
WN-COR-SUC,440,0.339899069
WN-COR-SUC,441,0.368919603
WN-COR-SUC,442,0.375414227
WN-COR-SUC,443,0.379659544
WN-COR-SUC,444,0.387937491
WN-COR-SUC,445,0.395042637
WN-COR-SUC,446,0.393209336
WN-COR-SUC,447,0.392379723
WN-COR-SUC,448,0.396166924
WN-COR-SUC,449,0.396203038
WN-COR-SUC,450,0.38804416
WN-COR-SUC,451,0.381228449
WN-COR-SUC,452,0.371023284
WN-COR-SUC,453,0.374502907
WN-COR-SUC,454,0.364177909
WN-COR-SUC,455,0.343104957
WN-COR-SUC,456,0.333251239
WN-COR-SUC,457,0.332106374
WN-COR-SUC,458,0.33493793
WN-COR-SUC,459,0.328676442
WN-COR-SUC,460,0.310147484
WN-COR-SUC,461,0.310141792
WN-COR-SUC,462,0.305470597
WN-COR-SUC,463,0.306777426
WN-COR-SUC,464,0.31447623
WN-COR-SUC,465,0.329665067
WN-COR-SUC,466,0.340817538
WN-COR-SUC,467,0.348267433
WN-COR-SUC,468,0.346615758
WN-COR-SUC,469,0.344119604
WN-COR-SUC,470,0.343421397
WN-COR-SUC,471,0.352074872
WN-COR-SUC,472,0.368559198
WN-COR-SUC,473,0.385775767
WN-COR-SUC,474,0.386144827
WN-COR-SUC,475,0.376496909
WN-COR-SUC,476,0.365012144
WN-COR-SUC,477,0.34444974
WN-COR-SUC,478,0.33930801
WN-COR-SUC,479,0.309964799
WN-COR-SUC,480,0.282875069
WN-COR-SUC,481,0.262283411
WN-COR-SUC,482,0.26365203
WN-COR-SUC,483,0.265449768
WN-COR-SUC,484,0.250182187
WN-COR-SUC,485,0.25212647
WN-COR-SUC,486,0.256719705
WN-COR-SUC,487,0.250184621
WN-COR-SUC,488,0.262447117
WN-COR-SUC,489,0.29968213
WN-COR-SUC,490,0.312908503
WN-COR-SUC,491,0.312566108
WN-COR-SUC,492,0.322732651
WN-COR-SUC,493,0.339140018
WN-COR-SUC,494,0.347192812
WN-COR-SUC,495,0.358474927
WN-COR-SUC,496,0.373907583
WN-COR-SUC,497,0.391793865
WN-COR-SUC,498,0.391545786
WN-COR-SUC,499,0.381666532
WN-COR-SUC,500,0.378400975
WN-COR-SUC,501,0.361973903
WN-COR-SUC,502,0.348244827
WN-COR-SUC,503,0.343421562
WN-COR-SUC,504,0.335774344
WN-COR-SUC,505,0.321745695
WN-COR-SUC,506,0.30754375
WN-COR-SUC,507,0.284683896
WN-COR-SUC,508,0.276241373
WN-COR-SUC,509,0.258537453
WN-COR-SUC,510,0.272111629
WN-COR-SUC,511,0.290081296
WN-COR-SUC,512,0.303702185
WN-COR-SUC,513,0.334797882
WN-COR-SUC,514,0.345574593
WN-COR-SUC,515,0.35000218
WN-COR-SUC,516,0.361059397
WN-COR-SUC,517,0.37255439
WN-COR-SUC,518,0.380974905
WN-COR-SUC,519,0.384772968
WN-COR-SUC,520,0.39470282
WN-COR-SUC,521,0.415227846
WN-COR-SUC,522,0.406254488
WN-COR-SUC,523,0.395719461
WN-COR-SUC,524,0.386076022
WN-COR-SUC,525,0.370407775
WN-COR-SUC,526,0.351243518
WN-COR-SUC,527,0.336679771
WN-COR-SUC,528,0.336153907
WN-COR-SUC,529,0.32565093
WN-COR-SUC,530,0.318942367
WN-COR-SUC,531,0.311280255
WN-COR-SUC,532,0.289057532
WN-COR-SUC,533,0.291880168
WN-COR-SUC,534,0.293041304
WN-COR-SUC,535,0.300876147
WN-COR-SUC,536,0.319543088
WN-COR-SUC,537,0.354790255
WN-COR-SUC,538,0.353251935
WN-COR-SUC,539,0.355298536
WN-COR-SUC,540,0.360552584
WN-COR-SUC,541,0.356342469
WN-COR-SUC,542,0.35843971
WN-COR-SUC,543,0.38598899
WN-COR-SUC,544,0.406744142
WN-COR-SUC,545,0.424435407
WN-COR-SUC,546,0.411889674
WN-COR-SUC,547,0.398330569
WN-COR-SUC,548,0.391647036
WN-COR-SUC,549,0.384962285
WN-COR-SUC,550,0.361912584
WN-COR-SUC,551,0.334668763
WN-COR-SUC,552,0.324927195
WN-COR-SUC,553,0.313292416
WN-COR-SUC,554,0.288856316
WN-COR-SUC,555,0.28422112
WN-COR-SUC,556,0.283699785
WN-COR-SUC,557,0.28528023
WN-COR-SUC,558,0.294775139
WN-COR-SUC,559,0.295772916
WN-COR-SUC,560,0.304936038
WN-COR-SUC,561,0.346112712
WN-COR-SUC,562,0.354707171
WN-COR-SUC,563,0.354413083
WN-COR-SUC,564,0.362463072
WN-COR-SUC,565,0.381453506
WN-COR-SUC,566,0.384790636
WN-COR-SUC,567,0.401055374
WN-COR-SUC,568,0.398665781
WN-COR-SUC,569,0.400701187
WN-COR-SUC,570,0.384084968
WN-COR-SUC,571,0.372613716
WN-COR-SUC,572,0.360427051
WN-COR-SUC,573,0.351680244
WN-COR-SUC,574,0.33981705
WN-COR-SUC,575,0.321640684
WN-COR-SUC,576,0.312411502
WN-GCM,1,0.417652067
WN-GCM,2,0.403096149
WN-GCM,3,0.397145685
WN-GCM,4,0.384854905
WN-GCM,5,0.376563278
WN-GCM,6,0.370436541
WN-GCM,7,0.38034766
WN-GCM,8,0.384397444
WN-GCM,9,0.394832283
WN-GCM,10,0.403608919
WN-GCM,11,0.433792165
WN-GCM,12,0.437717088
WN-GCM,13,0.444847118
WN-GCM,14,0.443610905
WN-GCM,15,0.441314359
WN-GCM,16,0.437445952
WN-GCM,17,0.44642103
WN-GCM,18,0.429606911
WN-GCM,19,0.416227066
WN-GCM,20,0.421690991
WN-GCM,21,0.417294269
WN-GCM,22,0.418744375
WN-GCM,23,0.409637636
WN-GCM,24,0.394156875
WN-GCM,25,0.384284206
WN-GCM,26,0.387361072
WN-GCM,27,0.380984108
WN-GCM,28,0.379827633
WN-GCM,29,0.374147758
WN-GCM,30,0.371410749
WN-GCM,31,0.370239736
WN-GCM,32,0.374972218
WN-GCM,33,0.4007268
WN-GCM,34,0.419505563
WN-GCM,35,0.419813635
WN-GCM,36,0.421909538
WN-GCM,37,0.418784933
WN-GCM,38,0.415054638
WN-GCM,39,0.417839599
WN-GCM,40,0.414208671
WN-GCM,41,0.399089062
WN-GCM,42,0.395263379
WN-GCM,43,0.370820932
WN-GCM,44,0.374173668
WN-GCM,45,0.362978231
WN-GCM,46,0.353124309
WN-GCM,47,0.346967109
WN-GCM,48,0.328648619
WN-GCM,49,0.335652978
WN-GCM,50,0.323951411
WN-GCM,51,0.332224375
WN-GCM,52,0.338181367
WN-GCM,53,0.335608558
WN-GCM,54,0.327269862
WN-GCM,55,0.334857364
WN-GCM,56,0.339899069
WN-GCM,57,0.368919603
WN-GCM,58,0.375414227
WN-GCM,59,0.379659544
WN-GCM,60,0.387937491
WN-GCM,61,0.395042637
WN-GCM,62,0.393209336
WN-GCM,63,0.392379723
WN-GCM,64,0.396166924
WN-GCM,65,0.396203038
WN-GCM,66,0.38804416
WN-GCM,67,0.381228449
WN-GCM,68,0.371023284
WN-GCM,69,0.374502907
WN-GCM,70,0.364177909
WN-GCM,71,0.343104957
WN-GCM,72,0.333251239
WN-GCM,73,0.332106374
WN-GCM,74,0.33493793
WN-GCM,75,0.328676442
WN-GCM,76,0.310147484
WN-GCM,77,0.310141792
WN-GCM,78,0.305470597
WN-GCM,79,0.306777426
WN-GCM,80,0.31447623
WN-GCM,81,0.329665067
WN-GCM,82,0.340817538
WN-GCM,83,0.348267433
WN-GCM,84,0.346615758
WN-GCM,85,0.344119604
WN-GCM,86,0.343421397
WN-GCM,87,0.352074872
WN-GCM,88,0.368559198
WN-GCM,89,0.385775767
WN-GCM,90,0.386144827
WN-GCM,91,0.376496909
WN-GCM,92,0.365012144
WN-GCM,93,0.34444974
WN-GCM,94,0.33930801
WN-GCM,95,0.309964799
WN-GCM,96,0.282875069
WN-GCM,97,0.262283411
WN-GCM,98,0.26365203
WN-GCM,99,0.265449768
WN-GCM,100,0.250182187
WN-GCM,101,0.25212647
WN-GCM,102,0.256719705
WN-GCM,103,0.250184621
WN-GCM,104,0.262447117
WN-GCM,105,0.29968213
WN-GCM,106,0.312908503
WN-GCM,107,0.312566108
WN-GCM,108,0.322732651
WN-GCM,109,0.339140018
WN-GCM,110,0.347192812
WN-GCM,111,0.358474927
WN-GCM,112,0.373907583
WN-GCM,113,0.391793865
WN-GCM,114,0.391545786
WN-GCM,115,0.381666532
WN-GCM,116,0.378400975
WN-GCM,117,0.361973903
WN-GCM,118,0.348244827
WN-GCM,119,0.343421562
WN-GCM,120,0.335774344
WN-GCM,121,0.321745695
WN-GCM,122,0.30754375
WN-GCM,123,0.284683896
WN-GCM,124,0.276241373
WN-GCM,125,0.258537453
WN-GCM,126,0.272111629
WN-GCM,127,0.290081296
WN-GCM,128,0.303702185
WN-GCM,129,0.334797882
WN-GCM,130,0.345574593
WN-GCM,131,0.35000218
WN-GCM,132,0.361059397
WN-GCM,133,0.37255439
WN-GCM,134,0.380974905
WN-GCM,135,0.384772968
WN-GCM,136,0.39470282
WN-GCM,137,0.415227846
WN-GCM,138,0.406254488
WN-GCM,139,0.395719461
WN-GCM,140,0.386076022
WN-GCM,141,0.370407775
WN-GCM,142,0.351243518
WN-GCM,143,0.336679771
WN-GCM,144,0.336153907
WN-GCM,145,0.32565093
WN-GCM,146,0.318942367
WN-GCM,147,0.311280255
WN-GCM,148,0.289057532
WN-GCM,149,0.291880168
WN-GCM,150,0.293041304
WN-GCM,151,0.300876147
WN-GCM,152,0.319543088
WN-GCM,153,0.354790255
WN-GCM,154,0.353251935
WN-GCM,155,0.355298536
WN-GCM,156,0.360552584
WN-GCM,157,0.356342469
WN-GCM,158,0.35843971
WN-GCM,159,0.38598899
WN-GCM,160,0.406744142
WN-GCM,161,0.424435407
WN-GCM,162,0.411889674
WN-GCM,163,0.398330569
WN-GCM,164,0.391647036
WN-GCM,165,0.384962285
WN-GCM,166,0.361912584
WN-GCM,167,0.334668763
WN-GCM,168,0.324927195
WN-GCM,169,0.313292416
WN-GCM,170,0.288856316
WN-GCM,171,0.28422112
WN-GCM,172,0.283699785
WN-GCM,173,0.28528023
WN-GCM,174,0.294775139
WN-GCM,175,0.295772916
WN-GCM,176,0.304936038
WN-GCM,177,0.346112712
WN-GCM,178,0.354707171
WN-GCM,179,0.354413083
WN-GCM,180,0.362463072
WN-GCM,181,0.381453506
WN-GCM,182,0.384790636
WN-GCM,183,0.401055374
WN-GCM,184,0.398665781
WN-GCM,185,0.400701187
WN-GCM,186,0.384084968
WN-GCM,187,0.372613716
WN-GCM,188,0.360427051
WN-GCM,189,0.351680244
WN-GCM,190,0.33981705
WN-GCM,191,0.321640684
WN-GCM,192,0.312411502
WN-GCM,193,0.417652067
WN-GCM,194,0.403096149
WN-GCM,195,0.397145685
WN-GCM,196,0.384854905
WN-GCM,197,0.376563278
WN-GCM,198,0.370436541
WN-GCM,199,0.38034766
WN-GCM,200,0.384397444
WN-GCM,201,0.394832283
WN-GCM,202,0.403608919
WN-GCM,203,0.433792165
WN-GCM,204,0.437717088
WN-GCM,205,0.444847118
WN-GCM,206,0.443610905
WN-GCM,207,0.441314359
WN-GCM,208,0.437445952
WN-GCM,209,0.44642103
WN-GCM,210,0.429606911
WN-GCM,211,0.416227066
WN-GCM,212,0.421690991
WN-GCM,213,0.417294269
WN-GCM,214,0.418744375
WN-GCM,215,0.409637636
WN-GCM,216,0.394156875
WN-GCM,217,0.384284206
WN-GCM,218,0.387361072
WN-GCM,219,0.380984108
WN-GCM,220,0.379827633
WN-GCM,221,0.374147758
WN-GCM,222,0.371410749
WN-GCM,223,0.370239736
WN-GCM,224,0.374972218
WN-GCM,225,0.4007268
WN-GCM,226,0.419505563
WN-GCM,227,0.419813635
WN-GCM,228,0.421909538
WN-GCM,229,0.418784933
WN-GCM,230,0.415054638
WN-GCM,231,0.417839599
WN-GCM,232,0.414208671
WN-GCM,233,0.399089062
WN-GCM,234,0.395263379
WN-GCM,235,0.370820932
WN-GCM,236,0.374173668
WN-GCM,237,0.362978231
WN-GCM,238,0.353124309
WN-GCM,239,0.346967109
WN-GCM,240,0.328648619
WN-GCM,241,0.335652978
WN-GCM,242,0.323951411
WN-GCM,243,0.332224375
WN-GCM,244,0.338181367
WN-GCM,245,0.335608558
WN-GCM,246,0.327269862
WN-GCM,247,0.334857364
WN-GCM,248,0.339899069
WN-GCM,249,0.368919603
WN-GCM,250,0.375414227
WN-GCM,251,0.379659544
WN-GCM,252,0.387937491
WN-GCM,253,0.395042637
WN-GCM,254,0.393209336
WN-GCM,255,0.392379723
WN-GCM,256,0.396166924
WN-GCM,257,0.396203038
WN-GCM,258,0.38804416
WN-GCM,259,0.381228449
WN-GCM,260,0.371023284
WN-GCM,261,0.374502907
WN-GCM,262,0.364177909
WN-GCM,263,0.343104957
WN-GCM,264,0.333251239
WN-GCM,265,0.332106374
WN-GCM,266,0.33493793
WN-GCM,267,0.328676442
WN-GCM,268,0.310147484
WN-GCM,269,0.310141792
WN-GCM,270,0.305470597
WN-GCM,271,0.306777426
WN-GCM,272,0.31447623
WN-GCM,273,0.329665067
WN-GCM,274,0.340817538
WN-GCM,275,0.348267433
WN-GCM,276,0.346615758
WN-GCM,277,0.344119604
WN-GCM,278,0.343421397
WN-GCM,279,0.352074872
WN-GCM,280,0.368559198
WN-GCM,281,0.385775767
WN-GCM,282,0.386144827
WN-GCM,283,0.376496909
WN-GCM,284,0.365012144
WN-GCM,285,0.34444974
WN-GCM,286,0.33930801
WN-GCM,287,0.309964799
WN-GCM,288,0.282875069
WN-GCM,289,0.262283411
WN-GCM,290,0.26365203
WN-GCM,291,0.265449768
WN-GCM,292,0.250182187
WN-GCM,293,0.25212647
WN-GCM,294,0.256719705
WN-GCM,295,0.250184621
WN-GCM,296,0.262447117
WN-GCM,297,0.29968213
WN-GCM,298,0.312908503
WN-GCM,299,0.312566108
WN-GCM,300,0.322732651
WN-GCM,301,0.339140018
WN-GCM,302,0.347192812
WN-GCM,303,0.358474927
WN-GCM,304,0.373907583
WN-GCM,305,0.391793865
WN-GCM,306,0.391545786
WN-GCM,307,0.381666532
WN-GCM,308,0.378400975
WN-GCM,309,0.361973903
WN-GCM,310,0.348244827
WN-GCM,311,0.343421562
WN-GCM,312,0.335774344
WN-GCM,313,0.321745695
WN-GCM,314,0.30754375
WN-GCM,315,0.284683896
WN-GCM,316,0.276241373
WN-GCM,317,0.258537453
WN-GCM,318,0.272111629
WN-GCM,319,0.290081296
WN-GCM,320,0.303702185
WN-GCM,321,0.334797882
WN-GCM,322,0.345574593
WN-GCM,323,0.35000218
WN-GCM,324,0.361059397
WN-GCM,325,0.37255439
WN-GCM,326,0.380974905
WN-GCM,327,0.384772968
WN-GCM,328,0.39470282
WN-GCM,329,0.415227846
WN-GCM,330,0.406254488
WN-GCM,331,0.395719461
WN-GCM,332,0.386076022
WN-GCM,333,0.370407775
WN-GCM,334,0.351243518
WN-GCM,335,0.336679771
WN-GCM,336,0.336153907
WN-GCM,337,0.32565093
WN-GCM,338,0.318942367
WN-GCM,339,0.311280255
WN-GCM,340,0.289057532
WN-GCM,341,0.291880168
WN-GCM,342,0.293041304
WN-GCM,343,0.300876147
WN-GCM,344,0.319543088
WN-GCM,345,0.354790255
WN-GCM,346,0.353251935
WN-GCM,347,0.355298536
WN-GCM,348,0.360552584
WN-GCM,349,0.356342469
WN-GCM,350,0.35843971
WN-GCM,351,0.38598899
WN-GCM,352,0.406744142
WN-GCM,353,0.424435407
WN-GCM,354,0.411889674
WN-GCM,355,0.398330569
WN-GCM,356,0.391647036
WN-GCM,357,0.384962285
WN-GCM,358,0.361912584
WN-GCM,359,0.334668763
WN-GCM,360,0.324927195
WN-GCM,361,0.313292416
WN-GCM,362,0.288856316
WN-GCM,363,0.28422112
WN-GCM,364,0.283699785
WN-GCM,365,0.28528023
WN-GCM,366,0.294775139
WN-GCM,367,0.295772916
WN-GCM,368,0.304936038
WN-GCM,369,0.346112712
WN-GCM,370,0.354707171
WN-GCM,371,0.354413083
WN-GCM,372,0.362463072
WN-GCM,373,0.381453506
WN-GCM,374,0.384790636
WN-GCM,375,0.401055374
WN-GCM,376,0.398665781
WN-GCM,377,0.400701187
WN-GCM,378,0.384084968
WN-GCM,379,0.372613716
WN-GCM,380,0.360427051
WN-GCM,381,0.351680244
WN-GCM,382,0.33981705
WN-GCM,383,0.321640684
WN-GCM,384,0.312411502
WN-GCM,385,0.417652067
WN-GCM,386,0.403096149
WN-GCM,387,0.397145685
WN-GCM,388,0.384854905
WN-GCM,389,0.376563278
WN-GCM,390,0.370436541
WN-GCM,391,0.38034766
WN-GCM,392,0.384397444
WN-GCM,393,0.394832283
WN-GCM,394,0.403608919
WN-GCM,395,0.433792165
WN-GCM,396,0.437717088
WN-GCM,397,0.444847118
WN-GCM,398,0.443610905
WN-GCM,399,0.441314359
WN-GCM,400,0.437445952
WN-GCM,401,0.44642103
WN-GCM,402,0.429606911
WN-GCM,403,0.416227066
WN-GCM,404,0.421690991
WN-GCM,405,0.417294269
WN-GCM,406,0.418744375
WN-GCM,407,0.409637636
WN-GCM,408,0.394156875
WN-GCM,409,0.384284206
WN-GCM,410,0.387361072
WN-GCM,411,0.380984108
WN-GCM,412,0.379827633
WN-GCM,413,0.374147758
WN-GCM,414,0.371410749
WN-GCM,415,0.370239736
WN-GCM,416,0.374972218
WN-GCM,417,0.4007268
WN-GCM,418,0.419505563
WN-GCM,419,0.419813635
WN-GCM,420,0.421909538
WN-GCM,421,0.418784933
WN-GCM,422,0.415054638
WN-GCM,423,0.417839599
WN-GCM,424,0.414208671
WN-GCM,425,0.399089062
WN-GCM,426,0.395263379
WN-GCM,427,0.370820932
WN-GCM,428,0.374173668
WN-GCM,429,0.362978231
WN-GCM,430,0.353124309
WN-GCM,431,0.346967109
WN-GCM,432,0.328648619
WN-GCM,433,0.335652978
WN-GCM,434,0.323951411
WN-GCM,435,0.332224375
WN-GCM,436,0.338181367
WN-GCM,437,0.335608558
WN-GCM,438,0.327269862
WN-GCM,439,0.334857364
WN-GCM,440,0.339899069
WN-GCM,441,0.368919603
WN-GCM,442,0.375414227
WN-GCM,443,0.379659544
WN-GCM,444,0.387937491
WN-GCM,445,0.395042637
WN-GCM,446,0.393209336
WN-GCM,447,0.392379723
WN-GCM,448,0.396166924
WN-GCM,449,0.396203038
WN-GCM,450,0.38804416
WN-GCM,451,0.381228449
WN-GCM,452,0.371023284
WN-GCM,453,0.374502907
WN-GCM,454,0.364177909
WN-GCM,455,0.343104957
WN-GCM,456,0.333251239
WN-GCM,457,0.332106374
WN-GCM,458,0.33493793
WN-GCM,459,0.328676442
WN-GCM,460,0.310147484
WN-GCM,461,0.310141792
WN-GCM,462,0.305470597
WN-GCM,463,0.306777426
WN-GCM,464,0.31447623
WN-GCM,465,0.329665067
WN-GCM,466,0.340817538
WN-GCM,467,0.348267433
WN-GCM,468,0.346615758
WN-GCM,469,0.344119604
WN-GCM,470,0.343421397
WN-GCM,471,0.352074872
WN-GCM,472,0.368559198
WN-GCM,473,0.385775767
WN-GCM,474,0.386144827
WN-GCM,475,0.376496909
WN-GCM,476,0.365012144
WN-GCM,477,0.34444974
WN-GCM,478,0.33930801
WN-GCM,479,0.309964799
WN-GCM,480,0.282875069
WN-GCM,481,0.262283411
WN-GCM,482,0.26365203
WN-GCM,483,0.265449768
WN-GCM,484,0.250182187
WN-GCM,485,0.25212647
WN-GCM,486,0.256719705
WN-GCM,487,0.250184621
WN-GCM,488,0.262447117
WN-GCM,489,0.29968213
WN-GCM,490,0.312908503
WN-GCM,491,0.312566108
WN-GCM,492,0.322732651
WN-GCM,493,0.339140018
WN-GCM,494,0.347192812
WN-GCM,495,0.358474927
WN-GCM,496,0.373907583
WN-GCM,497,0.391793865
WN-GCM,498,0.391545786
WN-GCM,499,0.381666532
WN-GCM,500,0.378400975
WN-GCM,501,0.361973903
WN-GCM,502,0.348244827
WN-GCM,503,0.343421562
WN-GCM,504,0.335774344
WN-GCM,505,0.321745695
WN-GCM,506,0.30754375
WN-GCM,507,0.284683896
WN-GCM,508,0.276241373
WN-GCM,509,0.258537453
WN-GCM,510,0.272111629
WN-GCM,511,0.290081296
WN-GCM,512,0.303702185
WN-GCM,513,0.334797882
WN-GCM,514,0.345574593
WN-GCM,515,0.35000218
WN-GCM,516,0.361059397
WN-GCM,517,0.37255439
WN-GCM,518,0.380974905
WN-GCM,519,0.384772968
WN-GCM,520,0.39470282
WN-GCM,521,0.415227846
WN-GCM,522,0.406254488
WN-GCM,523,0.395719461
WN-GCM,524,0.386076022
WN-GCM,525,0.370407775
WN-GCM,526,0.351243518
WN-GCM,527,0.336679771
WN-GCM,528,0.336153907
WN-GCM,529,0.32565093
WN-GCM,530,0.318942367
WN-GCM,531,0.311280255
WN-GCM,532,0.289057532
WN-GCM,533,0.291880168
WN-GCM,534,0.293041304
WN-GCM,535,0.300876147
WN-GCM,536,0.319543088
WN-GCM,537,0.354790255
WN-GCM,538,0.353251935
WN-GCM,539,0.355298536
WN-GCM,540,0.360552584
WN-GCM,541,0.356342469
WN-GCM,542,0.35843971
WN-GCM,543,0.38598899
WN-GCM,544,0.406744142
WN-GCM,545,0.424435407
WN-GCM,546,0.411889674
WN-GCM,547,0.398330569
WN-GCM,548,0.391647036
WN-GCM,549,0.384962285
WN-GCM,550,0.361912584
WN-GCM,551,0.334668763
WN-GCM,552,0.324927195
WN-GCM,553,0.313292416
WN-GCM,554,0.288856316
WN-GCM,555,0.28422112
WN-GCM,556,0.283699785
WN-GCM,557,0.28528023
WN-GCM,558,0.294775139
WN-GCM,559,0.295772916
WN-GCM,560,0.304936038
WN-GCM,561,0.346112712
WN-GCM,562,0.354707171
WN-GCM,563,0.354413083
WN-GCM,564,0.362463072
WN-GCM,565,0.381453506
WN-GCM,566,0.384790636
WN-GCM,567,0.401055374
WN-GCM,568,0.398665781
WN-GCM,569,0.400701187
WN-GCM,570,0.384084968
WN-GCM,571,0.372613716
WN-GCM,572,0.360427051
WN-GCM,573,0.351680244
WN-GCM,574,0.33981705
WN-GCM,575,0.321640684
WN-GCM,576,0.312411502
WN-NSANT,1,0.417652067
WN-NSANT,2,0.403096149
WN-NSANT,3,0.397145685
WN-NSANT,4,0.384854905
WN-NSANT,5,0.376563278
WN-NSANT,6,0.370436541
WN-NSANT,7,0.38034766
WN-NSANT,8,0.384397444
