Varia por bloque?       ,    2,Unidad  ,$/MWh  ,     2,    12,  2022  
Varia por serie?        ,    1                                        
# de agentes            ,    2                                        
Etap,Ser.,Bloq,COLOMBIA    ,ECUADOR                                   
   7,  77,   3,  57.256    ,  9.8683                                  
   7,  77,   4,  57.256    ,  9.7090                                  
   7,  77,   5,  57.256    ,  9.7776                                  
   7,  78,   1,  4.2606    ,  5.2247                                  
   7,  78,   2,  3.7033    ,  5.7501                                  
   7,  78,   3,  3.7033    ,  2.0856                                  
   7,  78,   4,  3.7033    ,  2.0626                                  
   7,  78,   5,  3.7033    ,  2.0758                                  
   7,  79,   1,  22.501    ,  8.8952                                  
   7,  79,   2,  22.501    ,  5.7837                                  
   7,  79,   3,  22.501    ,  2.1238                                  
   7,  79,   4,  22.501    ,  2.0740                                  
   7,  79,   5,  22.501    ,  2.0902                                  
   7,  80,   1, 0.22160E-01,  8.5398                                  
   7,  80,   2, 0.13157E-01,  5.7510                                  
